EmployeeID,SkillName,SkillType,AcquiredVia,ProficiencyLevel
382,MATLAB,Software Skill,Transferable,3
382,Microsoft Office,Software Skill,Role,3
382,Microsoft PowerPoint,Software Skill,Role,3
382,Salesforce,Software Skill,Role,3
384,Active Learning,Essential Skill,Role,3
384,Autodesk AutoCAD,Software Skill,Role,4
384,Learning Strategies,Essential Skill,Role,3
384,Microsoft Azure,Software Skill,Transferable,4
384,Microsoft Excel,Software Skill,Role,2
384,Microsoft Outlook,Software Skill,Role,3
384,Microsoft PowerPoint,Software Skill,Role,4
384,Monitoring,Essential Skill,Role,4
384,SAP,Software Skill,Role,3
385,Active Listening,Essential Skill,Role,4
385,Microsoft Access,Software Skill,Role,4
385,Microsoft Excel,Software Skill,Role,4
385,Microsoft Office,Software Skill,Role,4
385,Microsoft SharePoint,Software Skill,Role,4
385,Monitoring,Essential Skill,Role,3
385,Reading Comprehension,Essential Skill,Role,5
385,Speaking,Essential Skill,Role,5
386,Active Listening,Essential Skill,Role,5
386,Adobe After Effects,Software Skill,Transferable,5
386,Critical Thinking,Essential Skill,Role,5
386,IBM SPSS Statistics,Software Skill,Role,4
386,Microsoft Office,Software Skill,Role,5
386,Microsoft PowerPoint,Software Skill,Role,4
386,Microsoft Project,Software Skill,Role,3
386,Microsoft SharePoint,Software Skill,Role,5
386,Monitoring,Essential Skill,Role,4
386,Reading Comprehension,Essential Skill,Role,4
386,Speaking,Essential Skill,Role,5
387,Active Listening,Essential Skill,Role,3
387,Adobe Illustrator,Software Skill,Role,3
387,Adobe Photoshop,Software Skill,Role,3
387,Microsoft Excel,Software Skill,Role,4
387,Microsoft PowerPoint,Software Skill,Role,3
387,Salesforce,Software Skill,Role,4
387,Speaking,Essential Skill,Role,4
387,Writing,Essential Skill,Role,4
388,Active Learning,Essential Skill,Role,3
388,Adobe Acrobat,Software Skill,Role,3
388,Adobe Photoshop,Software Skill,Role,4
388,Critical Thinking,Essential Skill,Role,2
388,Microsoft Excel,Software Skill,Role,3
388,Reading Comprehension,Essential Skill,Role,3
388,Speaking,Essential Skill,Role,3
388,Writing,Essential Skill,Role,4
389,Active Listening,Essential Skill,Role,2
389,Critical Thinking,Essential Skill,Role,2
389,ESRI ArcGIS,Software Skill,Transferable,3
389,Email,Software Skill,Role,4
389,Google Docs,Software Skill,Role,3
389,MEDITECH,Software Skill,Role,3
389,Mathematics,Essential Skill,Transferable,4
389,Microsoft PowerPoint,Software Skill,Role,3
389,Writing,Essential Skill,Role,2
390,Active Learning,Essential Skill,Role,2
390,Active Listening,Essential Skill,Role,3
390,Amazon Web Services (AWS),Software Skill,Role,2
390,Google Workspace,Software Skill,Role,3
390,Linux,Software Skill,Role,3
390,Mathematics,Essential Skill,Role,2
390,Writing,Essential Skill,Role,2
391,Active Learning,Essential Skill,Role,3
391,MATLAB,Software Skill,Role,5
391,Mathematics,Essential Skill,Role,3
391,Microsoft Excel,Software Skill,Role,4
391,Microsoft Office,Software Skill,Role,3
391,Python,Software Skill,Role,3
391,Reading Comprehension,Essential Skill,Role,3
391,SAS,Software Skill,Role,3
392,MEDITECH,Software Skill,Role,4
392,Microsoft Office,Software Skill,Role,3
392,Monitoring,Essential Skill,Role,3
393,Active Listening,Essential Skill,Role,3
393,Adobe Photoshop,Software Skill,Transferable,4
393,Amazon Web Services (AWS),Software Skill,Role,3
393,Critical Thinking,Essential Skill,Role,3
393,Microsoft Office,Software Skill,Role,4
393,Microsoft Outlook,Software Skill,Role,3
393,Reading Comprehension,Essential Skill,Role,4
393,Speaking,Essential Skill,Role,4
394,Active Listening,Essential Skill,Role,3
394,Electronic Medical Record (EMR),Software Skill,Role,3
394,HubSpot,Software Skill,Transferable,3
394,MATLAB,Software Skill,Transferable,3
394,Microsoft Excel,Software Skill,Role,2
394,Microsoft PowerPoint,Software Skill,Role,3
394,Monitoring,Essential Skill,Role,2
394,Reading Comprehension,Essential Skill,Role,3
394,SAP,Software Skill,Role,4
394,Writing,Essential Skill,Role,4
395,ESRI ArcGIS,Software Skill,Role,3
395,Mathematics,Essential Skill,Role,3
395,Microsoft Project,Software Skill,Role,3
395,Python,Software Skill,Role,2
395,Reading Comprehension,Essential Skill,Role,2
396,Adobe Acrobat,Software Skill,Role,5
396,Critical Thinking,Essential Skill,Role,4
396,IBM SPSS Statistics,Software Skill,Role,4
396,Microsoft Excel,Software Skill,Role,4
396,Microsoft Office,Software Skill,Role,5
396,Microsoft Project,Software Skill,Role,3
396,Microsoft SharePoint,Software Skill,Role,4
396,Microsoft Visio,Software Skill,Role,4
396,Reading Comprehension,Essential Skill,Role,5
396,Speaking,Essential Skill,Role,5
396,Writing,Essential Skill,Role,5
397,Active Learning,Essential Skill,Role,2
397,Critical Thinking,Essential Skill,Role,3
397,ESRI ArcGIS,Software Skill,Role,3
397,Microsoft Excel,Software Skill,Role,4
397,Microsoft Office,Software Skill,Role,2
397,Reading Comprehension,Essential Skill,Role,4
399,Active Learning,Essential Skill,Role,2
399,Adobe After Effects,Software Skill,Transferable,2
399,HubSpot,Software Skill,Role,3
399,Linux,Software Skill,Transferable,2
399,Mathematics,Essential Skill,Role,3
399,Microsoft PowerPoint,Software Skill,Role,3
399,Microsoft Project,Software Skill,Role,3
399,Monitoring,Essential Skill,Role,3
401,Adobe Photoshop,Software Skill,Role,3
401,Critical Thinking,Essential Skill,Role,3
401,Microsoft Excel,Software Skill,Role,3
401,Microsoft Office,Software Skill,Role,3
401,Microsoft Outlook,Software Skill,Role,3
401,Microsoft PowerPoint,Software Skill,Role,3
401,Reading Comprehension,Essential Skill,Role,3
401,Speaking,Essential Skill,Role,3
403,Active Listening,Essential Skill,Role,3
403,IBM SPSS Statistics,Software Skill,Role,3
403,Mathematics,Essential Skill,Role,2
403,Microsoft Office,Software Skill,Role,3
403,Microsoft Project,Software Skill,Role,2
403,Speaking,Essential Skill,Role,2
403,Writing,Essential Skill,Role,2
404,Active Learning,Essential Skill,Role,4
404,Active Listening,Essential Skill,Role,4
404,Adobe Acrobat,Software Skill,Role,4
404,Adobe Creative Cloud,Software Skill,Role,5
404,Adobe Photoshop,Software Skill,Role,3
404,Amazon Web Services (AWS),Software Skill,Transferable,4
404,MATLAB,Software Skill,Transferable,4
404,Mathematics,Essential Skill,Role,4
404,Microsoft Office,Software Skill,Role,4
404,Microsoft PowerPoint,Software Skill,Role,4
404,Reading Comprehension,Essential Skill,Role,3
405,Apple macOS,Software Skill,Transferable,3
405,Email,Software Skill,Role,2
405,MEDITECH,Software Skill,Role,3
405,Microsoft Office,Software Skill,Role,2
405,Microsoft Outlook,Software Skill,Role,3
405,Reading Comprehension,Essential Skill,Role,3
405,SAP,Software Skill,Role,3
405,Speaking,Essential Skill,Role,3
405,Writing,Essential Skill,Role,2
406,Active Listening,Essential Skill,Role,4
406,Adobe Acrobat,Software Skill,Role,3
406,Adobe Photoshop,Software Skill,Role,3
406,Amazon Web Services (AWS),Software Skill,Transferable,3
406,Critical Thinking,Essential Skill,Role,5
406,Microsoft Excel,Software Skill,Role,4
406,Microsoft Office,Software Skill,Role,3
406,Reading Comprehension,Essential Skill,Role,4
406,Speaking,Essential Skill,Role,4
406,Writing,Essential Skill,Role,3
407,Active Learning,Essential Skill,Role,2
407,Active Listening,Essential Skill,Role,3
407,Critical Thinking,Essential Skill,Role,3
407,Email,Software Skill,Role,2
407,Microsoft Office,Software Skill,Role,2
407,Microsoft Visio,Software Skill,Transferable,4
407,Microsoft Word,Software Skill,Role,4
407,Monitoring,Essential Skill,Role,3
407,Reading Comprehension,Essential Skill,Role,2
407,Speaking,Essential Skill,Role,4
408,Active Learning,Essential Skill,Role,3
408,Learning Strategies,Essential Skill,Role,4
408,Microsoft Excel,Software Skill,Role,3
408,Microsoft Outlook,Software Skill,Role,4
408,Reading Comprehension,Essential Skill,Role,4
408,Speaking,Essential Skill,Role,3
410,Active Learning,Essential Skill,Role,3
410,Adobe Acrobat,Software Skill,Role,4
410,Apache Hadoop,Software Skill,Transferable,4
410,Apple macOS,Software Skill,Role,4
410,Atlassian Confluence,Software Skill,Role,5
410,Google Analytics,Software Skill,Role,4
410,Learning Strategies,Essential Skill,Role,4
410,Microsoft Excel,Software Skill,Role,4
410,Microsoft Office,Software Skill,Role,4
410,Microsoft PowerPoint,Software Skill,Role,4
410,Monitoring,Essential Skill,Role,4
411,Active Listening,Essential Skill,Role,3
411,Google Analytics,Software Skill,Transferable,3
411,Microsoft Excel,Software Skill,Role,2
411,Microsoft Office,Software Skill,Role,3
411,Microsoft PowerPoint,Software Skill,Role,2
412,Active Learning,Essential Skill,Role,3
412,Adobe Acrobat,Software Skill,Transferable,3
412,Amazon Web Services (AWS),Software Skill,Role,3
412,Google Workspace,Software Skill,Role,2
412,Mathematics,Essential Skill,Role,3
412,Monitoring,Essential Skill,Role,2
412,Speaking,Essential Skill,Role,3
416,Active Learning,Essential Skill,Role,3
416,Adobe After Effects,Software Skill,Transferable,3
416,Adobe Creative Cloud,Software Skill,Role,4
416,Critical Thinking,Essential Skill,Role,4
416,Monitoring,Essential Skill,Role,3
416,Reading Comprehension,Essential Skill,Role,3
416,Writing,Essential Skill,Role,3
417,Active Learning,Essential Skill,Role,4
417,Amazon Web Services (AWS),Software Skill,Role,4
417,Apache Hadoop,Software Skill,Role,4
417,Linux,Software Skill,Role,4
417,Microsoft Access,Software Skill,Role,4
417,Microsoft Azure,Software Skill,Role,4
417,Microsoft Outlook,Software Skill,Role,3
417,Microsoft Visio,Software Skill,Transferable,4
417,Speaking,Essential Skill,Role,4
417,Workday,Software Skill,Transferable,4
419,Active Learning,Essential Skill,Role,3
419,Critical Thinking,Essential Skill,Role,4
419,Electronic Medical Record (EMR),Software Skill,Role,3
419,Google Docs,Software Skill,Role,4
419,MEDITECH,Software Skill,Role,3
419,Microsoft Excel,Software Skill,Role,3
419,Microsoft Project,Software Skill,Transferable,4
419,SAP,Software Skill,Role,3
420,Adobe Acrobat,Software Skill,Role,3
420,Adobe After Effects,Software Skill,Transferable,2
420,Adobe Creative Cloud,Software Skill,Role,4
420,Critical Thinking,Essential Skill,Role,5
420,Mathematics,Essential Skill,Role,3
420,Microsoft Excel,Software Skill,Role,4
420,Microsoft Office,Software Skill,Role,3
420,Microsoft PowerPoint,Software Skill,Role,5
420,Writing,Essential Skill,Role,4
421,Apple macOS,Software Skill,Transferable,4
421,Microsoft Access,Software Skill,Role,3
421,Microsoft Azure,Software Skill,Transferable,3
421,Microsoft Excel,Software Skill,Role,3
421,Microsoft Office,Software Skill,Role,5
421,Microsoft Project,Software Skill,Role,4
421,Microsoft Visio,Software Skill,Role,3
422,Active Learning,Essential Skill,Role,4
422,Active Listening,Essential Skill,Role,4
422,Apache Hadoop,Software Skill,Role,4
422,Cisco Webex,Software Skill,Transferable,3
422,Critical Thinking,Essential Skill,Role,4
422,Microsoft Access,Software Skill,Role,3
422,Monitoring,Essential Skill,Role,3
422,Salesforce,Software Skill,Role,4
422,Workday,Software Skill,Transferable,3
423,Active Learning,Essential Skill,Role,4
423,Active Listening,Essential Skill,Role,3
423,ESRI ArcGIS,Software Skill,Role,3
423,Google Workspace,Software Skill,Transferable,3
423,MATLAB,Software Skill,Role,3
423,Mathematics,Essential Skill,Role,3
423,Microsoft Excel,Software Skill,Role,3
423,Python,Software Skill,Role,3
423,Reading Comprehension,Essential Skill,Role,4
423,Speaking,Essential Skill,Role,4
423,Writing,Essential Skill,Role,3
424,Active Learning,Essential Skill,Role,3
424,Adobe Creative Cloud,Software Skill,Transferable,3
424,Applicant Tracking System (ATS),Software Skill,Role,2
424,Cisco Webex,Software Skill,Role,3
424,IBM SPSS Statistics,Software Skill,Transferable,2
424,Learning Strategies,Essential Skill,Role,4
424,Microsoft Office,Software Skill,Role,3
424,Monitoring,Essential Skill,Role,4
424,Reading Comprehension,Essential Skill,Role,3
424,Workday,Software Skill,Role,4
424,Writing,Essential Skill,Role,3
425,Active Learning,Essential Skill,Role,4
425,Critical Thinking,Essential Skill,Role,3
425,ESRI ArcGIS,Software Skill,Transferable,4
425,Google Docs,Software Skill,Role,3
425,Microsoft Office,Software Skill,Role,4
425,Microsoft Outlook,Software Skill,Role,4
425,Monitoring,Essential Skill,Role,4
425,Reading Comprehension,Essential Skill,Role,5
425,Writing,Essential Skill,Role,5
426,Active Listening,Essential Skill,Role,2
426,Adobe Illustrator,Software Skill,Transferable,3
426,Adobe Photoshop,Software Skill,Role,3
426,Atlassian JIRA,Software Skill,Transferable,3
426,MATLAB,Software Skill,Role,3
426,Mathematics,Essential Skill,Role,3
426,R,Software Skill,Role,3
426,Reading Comprehension,Essential Skill,Role,3
426,SAS,Software Skill,Role,2
426,Science,Essential Skill,Role,2
426,Speaking,Essential Skill,Role,2
426,Writing,Essential Skill,Role,2
428,Active Learning,Essential Skill,Role,5
428,Adobe Acrobat,Software Skill,Role,3
428,Atlassian JIRA,Software Skill,Role,4
428,Autodesk AutoCAD,Software Skill,Role,4
428,Critical Thinking,Essential Skill,Role,4
428,Microsoft PowerPoint,Software Skill,Role,4
428,Monitoring,Essential Skill,Role,4
428,Speaking,Essential Skill,Role,4
429,Active Learning,Essential Skill,Role,4
429,Adobe Acrobat,Software Skill,Role,4
429,Apple macOS,Software Skill,Role,3
429,Atlassian JIRA,Software Skill,Role,4
429,Autodesk AutoCAD,Software Skill,Role,3
429,Critical Thinking,Essential Skill,Role,3
429,Google Analytics,Software Skill,Role,3
429,Linux,Software Skill,Transferable,3
429,Microsoft Office,Software Skill,Role,4
429,Python,Software Skill,Transferable,3
429,Writing,Essential Skill,Role,4
430,Critical Thinking,Essential Skill,Role,3
430,Google Analytics,Software Skill,Transferable,3
430,Google Docs,Software Skill,Role,3
430,MEDITECH,Software Skill,Role,3
430,Microsoft Excel,Software Skill,Role,3
430,Microsoft Outlook,Software Skill,Role,3
430,Microsoft Word,Software Skill,Role,3
431,Active Listening,Essential Skill,Role,4
431,Google Workspace,Software Skill,Role,4
431,Microsoft Office,Software Skill,Role,2
431,Speaking,Essential Skill,Role,4
433,Active Listening,Essential Skill,Role,2
433,Adobe Photoshop,Software Skill,Role,3
433,Amazon Web Services (AWS),Software Skill,Transferable,3
433,ESRI ArcGIS,Software Skill,Role,5
433,IBM SPSS Statistics,Software Skill,Role,4
433,Mathematics,Essential Skill,Role,3
433,Microsoft Excel,Software Skill,Role,3
433,Python,Software Skill,Role,3
433,SAS,Software Skill,Role,4
433,Science,Essential Skill,Role,4
434,Active Listening,Essential Skill,Role,4
434,MATLAB,Software Skill,Role,3
434,Microsoft Outlook,Software Skill,Transferable,1
434,Microsoft Project,Software Skill,Role,3
434,Microsoft Visio,Software Skill,Transferable,3
434,R,Software Skill,Role,3
434,Science,Essential Skill,Role,3
434,Speaking,Essential Skill,Role,3
434,Writing,Essential Skill,Role,2
436,Active Learning,Essential Skill,Role,2
436,Active Listening,Essential Skill,Role,3
436,Adobe Illustrator,Software Skill,Role,2
436,Adobe Photoshop,Software Skill,Role,2
436,Mathematics,Essential Skill,Role,4
436,Monitoring,Essential Skill,Role,3
436,Reading Comprehension,Essential Skill,Role,3
436,Speaking,Essential Skill,Role,4
436,Writing,Essential Skill,Role,4
437,Active Learning,Essential Skill,Role,2
437,Active Listening,Essential Skill,Role,4
437,Critical Thinking,Essential Skill,Role,3
437,HubSpot,Software Skill,Transferable,3
437,Microsoft Access,Software Skill,Transferable,3
437,Microsoft Office,Software Skill,Role,4
437,Microsoft Outlook,Software Skill,Role,3
437,Writing,Essential Skill,Role,3
438,Active Learning,Essential Skill,Role,3
438,Active Listening,Essential Skill,Role,3
438,Adobe Creative Cloud,Software Skill,Role,4
438,Critical Thinking,Essential Skill,Role,5
438,Linux,Software Skill,Transferable,3
438,Microsoft Excel,Software Skill,Role,3
438,Microsoft PowerPoint,Software Skill,Role,3
438,Reading Comprehension,Essential Skill,Role,4
439,Active Learning,Essential Skill,Role,2
439,ESRI ArcGIS,Software Skill,Role,3
439,Electronic Medical Record (EMR),Software Skill,Transferable,4
439,Microsoft Excel,Software Skill,Role,3
439,Microsoft Project,Software Skill,Role,3
439,R,Software Skill,Role,3
439,Salesforce,Software Skill,Transferable,3
439,Science,Essential Skill,Role,3
440,Active Learning,Essential Skill,Role,3
440,Active Listening,Essential Skill,Role,3
440,ESRI ArcGIS,Software Skill,Role,3
440,IBM SPSS Statistics,Software Skill,Role,3
440,SAS,Software Skill,Role,4
440,Science,Essential Skill,Role,3
440,Writing,Essential Skill,Role,3
441,Active Learning,Essential Skill,Role,2
441,Adobe Acrobat,Software Skill,Transferable,3
441,Adobe Illustrator,Software Skill,Transferable,2
441,ESRI ArcGIS,Software Skill,Role,2
441,IBM SPSS Statistics,Software Skill,Role,3
441,Microsoft Project,Software Skill,Role,2
441,R,Software Skill,Role,4
441,SAS,Software Skill,Role,3
442,Active Learning,Essential Skill,Role,3
442,HubSpot,Software Skill,Transferable,3
442,Reading Comprehension,Essential Skill,Role,4
444,Active Learning,Essential Skill,Role,4
444,Adobe Acrobat,Software Skill,Role,5
444,Adobe Photoshop,Software Skill,Role,5
444,Apple macOS,Software Skill,Role,5
444,Autodesk AutoCAD,Software Skill,Role,4
444,Critical Thinking,Essential Skill,Role,4
444,Microsoft Excel,Software Skill,Role,4
444,Microsoft Office,Software Skill,Role,3
444,Microsoft Outlook,Software Skill,Transferable,4
444,Monitoring,Essential Skill,Role,4
444,Writing,Essential Skill,Role,4
445,Linux,Software Skill,Transferable,3
